run_id,ticker,horizon,W_star,rho_pmt_train,rho_pmt_test,rho_garch_train,rho_garch_test,rho_combo_train,rho_combo_test
20260304T034539Z,TGT,42,300,0.7318220715331218,-0.002204539819218718,0.1829797888344475,0.021703151409469944,0.7328747263911788,0.02012938710186417
20260304T034539Z,TJX,10,300,0.5834467669673054,0.1779811438187225,0.5446398412401473,-0.02208315171875314,0.5680088131142669,0.18026953567858575
20260304T034539Z,TJX,21,300,0.694816667461971,-0.054235840495382485,0.5332843838144852,-0.010745996630634844,0.6701991778046555,-0.05109165643516789
20260304T034539Z,TJX,31,300,0.7468533425453889,-0.3397981303346429,0.5071454339818324,0.05255597708007339,0.717829675520095,-0.3374000812897981
20260304T034539Z,TJX,42,300,0.7579833720525101,-0.42674751482090933,0.4565910141983066,0.14458613891726696,0.7282997035112639,-0.436692739445033
20260304T034539Z,TKO,10,260,0.3819510747849487,-0.300981058611708,0.11221533697823981,0.028337989128625923,0.38021513559962805,-0.3013174670633234
20260304T034539Z,TKO,21,240,0.41538111534239314,-0.09027108018737943,0.1464075766843005,0.10693447723879924,0.4158423058374053,-0.09038647010195644
20260304T034539Z,TKO,31,240,0.39032035392676734,-0.2724606884827879,0.14273972265932333,0.1157501322736432,0.3884796996622794,-0.2691558901503653
20260304T034539Z,TKO,42,180,0.3707368669659341,0.4469865050461215,0.09068298013515207,0.07988071489231303,0.3641757685365236,0.44600711610394533
20260304T034539Z,TMO,10,100,0.40947665744670086,0.2860228253319276,0.36258919174077775,-0.04087865394464783,0.4424820733945685,0.26539101959219075
20260304T034539Z,TMO,21,100,0.4017669294285325,0.360536791494459,0.3106075463506869,-0.062027194733718226,0.39014850851009925,0.31221364447076966
20260304T034539Z,TMO,31,80,0.3840601820588161,0.38902305790351327,0.2766705037193333,-0.12071590194542767,0.3720821703953433,0.3544658610473052
20260304T034539Z,TMO,42,80,0.3582974236486221,0.4958878493750255,0.2838670868992408,-0.19584234551677518,0.36404966149600493,0.43626930375018047
