run_id,ticker,horizon,W_star,rho_train,rho_test
20260303T231001Z,CME,42,300,0.2096226942799749,0.09141401618465837
20260303T231001Z,CMG,10,300,0.3903404866366743,-0.08584612869899055
20260303T231001Z,CMG,21,300,0.46463119367169503,-0.19129877755831956
20260303T231001Z,CMG,31,300,0.529341150932523,-0.506096734859775
20260303T231001Z,CMG,42,300,0.5523920585143145,-0.7010842368640535
20260303T231001Z,CMI,10,280,0.2364665194061439,0.5002857904965133
20260303T231001Z,CMI,21,280,0.29985596287185995,0.35845590798187515
20260303T231001Z,CMI,31,300,0.3784837894433953,0.24971548570654375
20260303T231001Z,CMI,42,300,0.43344143053001016,0.5693438225548317
20260303T231001Z,CMS,10,140,0.32485018956399153,0.4708212587116449
20260303T231001Z,CMS,21,140,0.2580210027180773,0.5912826456422968
20260303T231001Z,CMS,31,100,0.210428277470531,0.540473892726534
20260303T231001Z,CMS,42,100,0.20690743037691584,0.5874004932413449
20260303T231001Z,CNC,10,40,0.1446476637587805,0.2327046906270489
20260303T231001Z,CNC,21,40,0.18302000131777926,0.26547495252281517
20260303T231001Z,CNC,31,40,0.24568573260596674,0.3005502481106918
20260303T231001Z,CNC,42,40,0.2035069965604388,0.29774481601448927
20260303T231001Z,CNP,10,280,0.6033279698767263,0.08022033388797858
20260303T231001Z,CNP,21,280,0.6313579530936136,-0.23423143952596723
20260303T231001Z,CNP,31,280,0.6234885925271504,-0.6048717838948584
20260303T231001Z,CNP,42,280,0.6467496514707698,-0.718029742315203
20260303T231001Z,COF,10,300,0.5498772409333867,0.003082623100603322
20260303T231001Z,COF,21,300,0.6799164346439366,-0.04684247050659264
20260303T231001Z,COF,31,300,0.7560547632467436,-0.1531973987264598
20260303T231001Z,COF,42,300,0.8027434179937635,-0.27224038049726124
20260303T231001Z,COIN,10,260,0.5964816463439641,
20260303T231001Z,COIN,21,280,0.7085234563988104,
20260303T231001Z,COIN,31,280,0.8010394950209926,
20260303T231001Z,COIN,42,280,0.8534147576298052,
20260303T231001Z,COO,10,300,0.5274700256023754,0.2780794273152679
20260303T231001Z,COO,21,300,0.5956036696473759,0.5176693535472161
20260303T231001Z,COO,31,300,0.6664612820936452,0.653800298062593
20260303T231001Z,COO,42,300,0.7262465696680992,0.7581227599576223
20260303T231001Z,COP,10,280,0.4247603263962208,0.2987759698882665
20260303T231001Z,COP,21,260,0.44991546722385645,0.6338949288405694
20260303T231001Z,COP,31,260,0.4618939309236352,0.7372354497354497
20260303T231001Z,COP,42,260,0.4796824609682496,0.794380194675319
20260303T231001Z,COR,10,280,0.12126812914002695,-0.07964734158385799
20260303T231001Z,COR,21,280,0.16698151970262887,0.28896479609620074
20260303T231001Z,COR,31,280,0.14142801239074257,0.43450918275611106
20260303T231001Z,COR,42,160,0.12245380495066567,0.5915219123505976
20260303T231001Z,COST,10,180,0.3253272303728524,0.16565329212443675
20260303T231001Z,COST,21,160,0.27034786428195096,0.09498408219376313
20260303T231001Z,COST,31,160,0.22752545041977654,-0.0847186506570555
20260303T231001Z,COST,42,100,0.22667159797461497,-0.34036613452054987
20260303T231001Z,CPAY,10,200,0.4012728526453986,-0.08434273579501797
20260303T231001Z,CPAY,21,300,0.43076956340227046,-0.055089948219719215
20260303T231001Z,CPAY,31,300,0.45942879457774605,-0.003976425958542202
20260303T231001Z,CPAY,42,300,0.4942914761441712,0.2139124946464396
20260303T231001Z,CPB,10,20,0.08959087728212807,-0.12139619177239953
20260303T231001Z,CPB,21,20,0.026342313960832895,-0.1359999377755807
20260303T231001Z,CPB,31,20,0.013606904801442726,-0.09411899356087396
20260303T231001Z,CPB,42,100,0.0183633616265445,0.5392082560021269
20260303T231001Z,CPRT,10,100,0.652929614291459,0.20602091739612965
20260303T231001Z,CPRT,21,100,0.6234765385685849,0.392252889613935
20260303T231001Z,CPRT,31,100,0.5645717966844729,0.5748958756603008
20260303T231001Z,CPRT,42,100,0.49210594432423815,0.6655682698185238
20260303T231001Z,CPT,10,300,0.5376442273927424,0.19364782655163237
20260303T231001Z,CPT,21,300,0.612083171775314,0.1198313137244435
20260303T231001Z,CPT,31,300,0.647430429348724,0.15373255656415116
20260303T231001Z,CPT,42,300,0.6528867957035155,0.2537835583707143
20260303T231001Z,CRH,10,300,0.49875514180558556,0.46045503791982667
20260303T231001Z,CRH,21,300,0.5780185303097006,0.6176693535472161
20260303T231001Z,CRH,31,300,0.6268393979805676,0.5833288172334371
20260303T231001Z,CRH,42,300,0.6435392033485787,0.5143250005635327
20260303T231001Z,CRL,10,300,0.6077767723594175,-0.14884396394735022
20260303T231001Z,CRL,21,300,0.7315152957480915,-0.0004377302087225751
20260303T231001Z,CRL,31,300,0.7977988140795835,0.03890394255520931
20260303T231001Z,CRL,42,300,0.8301222769392044,-0.07833104163379392
20260303T231001Z,CRM,10,300,0.3650213856161199,-0.13722597450496762
20260303T231001Z,CRM,21,300,0.3344696700438393,-0.4524422142742753
20260303T231001Z,CRM,31,300,0.32017511337864,-0.5322652757078985
20260303T231001Z,CRM,42,300,0.3029087850530161,-0.43992967112233167
20260303T231001Z,CRWD,10,40,0.32583606234166157,0.17477453593572362
20260303T231001Z,CRWD,21,40,0.3173938897104532,0.08661905184725263
20260303T231001Z,CRWD,31,20,0.26091600627866846,0.0731480973144052
20260303T231001Z,CRWD,42,20,0.17396614228473706,0.10369323801330213
20260303T231001Z,CSCO,10,260,0.48871217811770984,0.24646497420702657
20260303T231001Z,CSCO,21,260,0.5507037432061767,0.2240790073679411
20260303T231001Z,CSCO,31,240,0.5653851523813082,0.3276364519458442
20260303T231001Z,CSCO,42,240,0.5790008781847448,0.4463345973705583
20260303T231001Z,CSGP,10,300,0.18827566752781813,-0.4202153854536234
20260303T231001Z,CSGP,21,300,0.30908668555318164,-0.21979928468478083
20260303T231001Z,CSGP,31,300,0.3876272817031341,-0.23657363500880632
20260303T231001Z,CSGP,42,300,0.4729855113957271,-0.3825214705948651
20260303T231001Z,CSX,10,300,0.4449277578854562,-0.062165883262676795
20260303T231001Z,CSX,21,300,0.47639488833587645,-0.03723909678108151
20260303T231001Z,CSX,31,300,0.4703950722880232,-0.02832949464842162
20260303T231001Z,CSX,42,300,0.45957684175203395,-0.07803349638212023
20260303T231001Z,CTAS,10,180,0.24650468494365754,0.10282907482490725
20260303T231001Z,CTAS,21,180,0.16643190626037546,0.16557617150445836
20260303T231001Z,CTAS,31,300,0.11913312869710807,0.19342907465113124
20260303T231001Z,CTAS,42,300,0.13850158308749536,0.12474810089488989
20260303T231001Z,CTRA,10,280,-0.0996270776023285,-0.11936728101038584
20260303T231001Z,CTRA,21,280,-0.16425936540002525,-0.18232501073988336
20260303T231001Z,CTRA,31,260,-0.18920943659658013,0.002041637911203129
20260303T231001Z,CTRA,42,260,-0.1815253237290693,0.19158362593893064
20260303T231001Z,CTSH,10,280,0.3182171773744151,0.14484144625515658
20260303T231001Z,CTSH,21,300,0.3898848078361716,0.36987668819729885
20260303T231001Z,CTSH,31,300,0.41123574614884156,0.3219482454951903
20260303T231001Z,CTSH,42,300,0.43219847940436873,0.2582287041002638
20260303T231001Z,CTVA,10,200,0.15771313962511244,-0.16027677260885004
20260303T231001Z,CTVA,21,200,0.1616834062507274,-0.2679513227405381
20260303T231001Z,CTVA,31,180,0.17301817045464474,-0.06573861482406015
20260303T231001Z,CTVA,42,180,0.17125934273826515,-0.09006354366779963
20260303T231001Z,CVNA,10,300,0.6400172791367048,0.3025434260076154
20260303T231001Z,CVNA,21,300,0.6881585981727931,0.024859872951476004
20260303T231001Z,CVNA,31,300,0.7115575304207321,-0.16782278824007582
20260303T231001Z,CVNA,42,300,0.722998257405299,-0.17510538060996775
20260303T231001Z,CVS,10,120,0.24719738728378035,0.24078643198334534
20260303T231001Z,CVS,21,120,0.29436406627596323,0.2447025125066822
20260303T231001Z,CVS,31,120,0.3261998946454175,0.20365008470660714
20260303T231001Z,CVS,42,120,0.31275995509662385,0.2500671007199643
20260303T231001Z,CVX,10,280,0.313516634354588,-0.10046982546315701
20260303T231001Z,CVX,21,260,0.33480591363882367,-0.0780233758129935
20260303T231001Z,CVX,31,260,0.35139841420981666,-0.0390901771336554
20260303T231001Z,CVX,42,240,0.34714173754211464,-0.10021311545483969
20260303T231001Z,D,10,120,0.3263795185609441,0.4627700307009607
20260303T231001Z,D,21,120,0.33672794600250877,0.6016396320202979
20260303T231001Z,D,31,120,0.2747650435249571,0.6349888891333524
20260303T231001Z,D,42,100,0.23301751392196787,0.5615529549668034
20260303T231001Z,DAL,10,300,0.5491284686691582,0.08506656663683936
20260303T231001Z,DAL,21,300,0.6053554292863679,0.06027865264506486
20260303T231001Z,DAL,31,300,0.5958171997195276,-0.019326649505487056
20260303T231001Z,DAL,42,300,0.6003891273956041,-0.19229087302481798
20260303T231001Z,DASH,10,140,0.8132617384531939,0.3604524507750314
20260303T231001Z,DASH,21,120,0.8229506256298602,0.2433093466461714
20260303T231001Z,DASH,31,120,0.8320475746976546,0.2749845979447498
20260303T231001Z,DASH,42,100,0.8146100281873162,0.1346866842901558
20260303T231001Z,DD,10,280,0.46037019376257604,0.05929623560991925
20260303T231001Z,DD,21,260,0.4961755704126549,0.35325077399380805
20260303T231001Z,DD,31,260,0.5372089140185591,0.33753450655624573
20260303T231001Z,DD,42,260,0.5356145540306184,0.4297026534512645
20260303T231001Z,DDOG,10,80,0.3779755216522194,-0.03539362506504596
20260303T231001Z,DDOG,21,60,0.3415554543463071,0.07444478515820711
20260303T231001Z,DDOG,31,60,0.35786711694427137,0.16622995067141455
20260303T231001Z,DDOG,42,100,0.3685009272968452,0.05878705081254291
20260303T231001Z,DE,10,280,0.4137064862443822,0.2259777210430718
20260303T231001Z,DE,21,260,0.42196837695840517,0.24996040031679748
20260303T231001Z,DE,31,260,0.38588904796752266,0.048588106740280655
20260303T231001Z,DE,42,260,0.374106036489518,-0.11264322858793725
20260303T231001Z,DECK,10,260,0.5650657929335978,0.27382354082834115
20260303T231001Z,DECK,21,300,0.5568901628254486,0.5372230822612503
20260303T231001Z,DECK,31,300,0.555330752587531,0.4152960303481912
20260303T231001Z,DECK,42,300,0.584976222236377,0.5067330883844645
20260303T231001Z,DELL,10,260,0.5278281882111525,-0.38885532545527113
20260303T231001Z,DELL,21,260,0.6017511493009087,-0.5016151870785034
20260303T231001Z,DELL,31,280,0.6558796148042042,-0.7606618434008304
20260303T231001Z,DELL,42,280,0.7082760525789944,-0.8187494025590953
20260303T231001Z,DG,10,100,0.2197909325816303,-0.07684376420733442
20260303T231001Z,DG,21,100,0.2758353918962401,0.012444945946929714
20260303T231001Z,DG,31,160,0.3208812517163544,-0.06942987695817389
20260303T231001Z,DG,42,160,0.36067008396350847,-0.1277477079633274
20260303T231001Z,DGX,10,220,0.16336459163676542,0.3424046776724171
20260303T231001Z,DGX,21,300,0.12317516186842828,0.3589334329792345
20260303T231001Z,DGX,31,180,0.11779518110405013,0.20533074997428072
20260303T231001Z,DGX,42,160,0.14228054700311876,-0.003792060672970767
20260303T231001Z,DHI,10,180,0.38399686063534866,0.21625295963750055
20260303T231001Z,DHI,21,300,0.3740471427501751,0.604035658997491
20260303T231001Z,DHI,31,300,0.3714343534314775,0.6489771033735264
20260303T231001Z,DHI,42,300,0.3783279499927364,0.6611771070486667
20260303T231001Z,DHR,10,300,0.5251424498530664,-0.0006098187099086111
20260303T231001Z,DHR,21,300,0.6028572991363149,0.28574173917685364
20260303T231001Z,DHR,31,300,0.6455448143056689,0.24550196450345474
20260303T231001Z,DHR,42,300,0.6605974362577027,0.22002569708991726
20260303T231001Z,DIS,10,220,0.4591839787660094,-0.054794948754326236
20260303T231001Z,DIS,21,300,0.456594802776823,0.0965995836224844
20260303T231001Z,DIS,31,300,0.5260448897992029,-0.24753420945671312
20260303T231001Z,DIS,42,300,0.5557645533275163,-0.5163447016658026
20260303T231001Z,DLR,10,160,0.25128208013569986,-0.010230948840974953
20260303T231001Z,DLR,21,300,0.3042646082524962,-0.06846207227886617
20260303T231001Z,DLR,31,300,0.3196703264561754,-0.2999390326514022
20260303T231001Z,DLR,42,300,0.34428246454987116,-0.20609516939792172
20260303T231001Z,DLTR,10,120,0.09960401398846325,0.3249321884916417
20260303T231001Z,DLTR,21,120,0.1392696307409866,0.3422163356817438
20260303T231001Z,DLTR,31,260,0.17998999782438552,0.5991430871865655
20260303T231001Z,DLTR,42,260,0.1960919795056469,0.6053264589537313
20260303T231001Z,DOC,10,300,0.5810642833801636,0.1055237839774849
20260303T231001Z,DOC,21,300,0.664394635558109,0.0525169487001548
20260303T231001Z,DOC,31,300,0.6885535201725836,-0.011963148624847578
20260303T231001Z,DOC,42,300,0.7174566897216047,-0.1955368212248946
20260303T231001Z,DOV,10,300,0.5866601814280332,0.29533038133577544
20260303T231001Z,DOV,21,300,0.7039867954720613,0.26841936689264934
20260303T231001Z,DOV,31,300,0.7448969612073906,-0.17994174231133986
20260303T231001Z,DOV,42,300,0.7773717741505098,-0.5408606270991592
20260303T231001Z,DOW,10,220,0.1917453518441343,0.631139343896605
20260303T231001Z,DOW,21,60,0.19405283969867673,0.5463241072793646
20260303T231001Z,DOW,31,60,0.18949579447102555,0.5716234066056097
20260303T231001Z,DOW,42,60,0.1448859536535683,0.5077101947778506
20260303T231001Z,DPZ,10,300,0.2673962947076622,-0.07706557751508306
20260303T231001Z,DPZ,21,40,0.2944146287798295,0.24347424588564526
20260303T231001Z,DPZ,31,40,0.2983576312982458,0.2609588550673381
20260303T231001Z,DPZ,42,300,0.2567582984467878,-0.5615986294885377
20260303T231001Z,DRI,10,280,0.4929584596131181,0.0022482185725717337
20260303T231001Z,DRI,21,280,0.5090571086462378,-0.24310212617636803
20260303T231001Z,DRI,31,280,0.5431374360160809,-0.18180572798493086
20260303T231001Z,DRI,42,280,0.5611251438252478,-0.14495077086946428
20260303T231001Z,DTE,10,300,0.5043320600828725,0.19226054137651383
20260303T231001Z,DTE,21,300,0.5342244027802824,0.19517962953077456
20260303T231001Z,DTE,31,300,0.5185172279406707,0.18890394255520926
20260303T231001Z,DTE,42,300,0.49774183748857653,0.0907377769763091
20260303T231001Z,DUK,10,300,0.5492168958265979,-0.021393949173391786
20260303T231001Z,DUK,21,300,0.514706348022033,-0.20350184166978058
20260303T231001Z,DUK,31,300,0.48923756273670777,-0.3325836607505757
20260303T231001Z,DUK,42,300,0.48787751859493816,-0.4969140950792327
20260303T231001Z,DVA,10,60,0.2203409199638068,0.46467736534505233
20260303T231001Z,DVA,21,60,0.2829420738067127,0.44502381696538734
20260303T231001Z,DVA,31,40,0.33897392228488493,0.5260946921452949
20260303T231001Z,DVA,42,300,0.2934208872732319,-0.23103487140184387
20260303T231001Z,DVN,10,280,0.45241590081277405,0.250125253859583
20260303T231001Z,DVN,21,260,0.49834695413827584,0.3916744666042672
20260303T231001Z,DVN,31,260,0.543580356394443,0.3146221532091098
20260303T231001Z,DVN,42,260,0.5714368104645586,0.3660304902440109
20260303T231001Z,DXCM,10,80,0.229284900381153,0.2762424615124646
20260303T231001Z,DXCM,21,80,0.20343441289488023,0.21346126096126092
20260303T231001Z,DXCM,31,80,0.21315799609201486,0.20743548538415213
20260303T231001Z,DXCM,42,60,0.20859386737133628,0.2787100069621559
20260303T231001Z,EA,10,60,0.08251925370439339,-0.13034217680536028
20260303T231001Z,EA,21,60,0.1195305242819757,-0.152519992386091
20260303T231001Z,EA,31,60,0.1839546951433468,-0.060181203226152016
20260303T231001Z,EA,42,60,0.18343685649832603,0.024173025319157125
20260303T231001Z,EBAY,10,260,0.2233545068730074,0.17706132288144785
20260303T231001Z,EBAY,21,240,0.2310695391864787,-0.01944233948746211
20260303T231001Z,EBAY,31,240,0.23657576948342848,-0.21988343148564143
20260303T231001Z,EBAY,42,180,0.26777740011333806,0.196771863033492
20260303T231001Z,ECL,10,300,0.36935730549943196,-0.06396809663216617
20260303T231001Z,ECL,21,300,0.4229081141435762,-0.19901243794373566
20260303T231001Z,ECL,31,300,0.4594563991244331,-0.3556496409700582
20260303T231001Z,ECL,42,300,0.46819119093813677,-0.6697247706422018
20260303T231001Z,ED,10,40,0.3052735498763381,0.022186764857051105
20260303T231001Z,ED,21,120,0.22880456595022858,0.4308238851699074
20260303T231001Z,ED,31,120,0.19157967387510105,0.4663228531825483
20260303T231001Z,ED,42,100,0.16653071196136932,0.48919571852817106
20260303T231001Z,EFX,10,300,0.5261749319601343,0.5128449614514944
20260303T231001Z,EFX,21,300,0.5888380863569876,0.7832114450435061
20260303T231001Z,EFX,31,300,0.6342418749589922,0.772571467280856
20260303T231001Z,EFX,42,300,0.6592536095705913,0.6540720870996101
20260303T231001Z,EG,10,240,0.40377973118547944,-0.1986844298722939
20260303T231001Z,EG,21,300,0.4326684312051878,-0.3062189718678268
20260303T231001Z,EG,31,300,0.4705046999665615,-0.4489771033735265
20260303T231001Z,EG,42,300,0.5316024230263515,-0.06072177264837816
20260303T231001Z,EIX,10,240,0.4153032979454867,0.34849432300042
20260303T231001Z,EIX,21,220,0.3851014085727598,0.5948978679373028
20260303T231001Z,EIX,31,300,0.3528683511342607,0.40550738382333
20260303T231001Z,EIX,42,300,0.3148430890076692,0.1297612875594527
20260303T231001Z,EL,10,300,0.5613574192619714,0.47292383972036356
20260303T231001Z,EL,21,300,0.5940959549563978,0.19559066887311163
20260303T231001Z,EL,31,300,0.6275862068965516,0.14722937271372438
20260303T231001Z,EL,42,300,0.6603265587244085,0.369041769041769
20260303T231001Z,ELV,10,260,0.3957476956844876,0.336455230305425
20260303T231001Z,ELV,21,260,0.4534596650456275,0.12421580627354982
20260303T231001Z,ELV,31,260,0.5410096331149781,-0.10408040027605245
20260303T231001Z,ELV,42,260,0.560095978184446,0.05655184674874439
20260303T231001Z,EME,10,280,0.3721377944640872,0.10587796957495545
20260303T231001Z,EME,21,280,0.43714327085705695,0.3404322063436737
20260303T231001Z,EME,31,300,0.5257166707904845,0.007404145779704645
20260303T231001Z,EME,42,300,0.551713705952936,-0.38189031400040574
20260303T231001Z,EMR,10,280,0.44828260832855554,0.02082671781258071
20260303T231001Z,EMR,21,300,0.5694241772527473,-0.07352266054556131
20260303T231001Z,EMR,31,300,0.633576804591904,-0.2887616854084812
20260303T231001Z,EMR,42,300,0.6774531565939643,-0.5629601244280144
20260303T231001Z,EOG,10,280,0.4259183612750391,0.2198893249840169
20260303T231001Z,EOG,21,280,0.4877330350458618,0.25250958522133143
20260303T231001Z,EOG,31,280,0.509540527932348,0.1451389186180915
20260303T231001Z,EOG,42,280,0.5516531074876516,0.21968618989744498
20260303T231001Z,EPAM,10,300,0.7097921395889574,0.00015716977059500285
20260303T231001Z,EPAM,21,300,0.7083541155550958,0.1138899268670261
20260303T231001Z,EPAM,31,300,0.6854054635184412,0.1263446687440726
20260303T231001Z,EPAM,42,300,0.6369467354523006,0.044933841264116495
20260303T231001Z,EQIX,10,180,0.381151556481123,0.12612517936312373
20260303T231001Z,EQIX,21,300,0.40064913512754463,0.05716649762451288
20260303T231001Z,EQIX,31,300,0.40630996301212086,0.3197060018967619
20260303T231001Z,EQIX,42,300,0.42258444578959903,0.5211595248292495
20260303T231001Z,EQR,10,300,0.6436762538692322,-0.07070753639527988
20260303T231001Z,EQR,21,300,0.6979067163553513,-0.17448886990871723
20260303T231001Z,EQR,31,300,0.740905432293367,-0.3496748408074785
20260303T231001Z,EQR,42,300,0.783110027659834,-0.5358564569573744
20260303T231001Z,EQT,10,260,0.08265172165039497,-0.07928788899715446
20260303T231001Z,EQT,21,20,0.09490311810831797,0.002073628772571476
20260303T231001Z,EQT,31,20,0.09028069504989222,0.098033372633406
20260303T231001Z,EQT,42,100,0.043891426373676004,0.12368595692144091
20260303T231001Z,ERIE,10,280,-0.03484509903095929,-0.12879201649540406
20260303T231001Z,ERIE,21,260,-0.13499844560105098,-0.015475076199390406
20260303T231001Z,ERIE,31,260,-0.08699562441817113,-0.014003910743041179
20260303T231001Z,ERIE,42,260,-0.04158331401522979,-0.2153322369883106
20260303T231001Z,ES,10,120,0.40435796880721286,0.418908434649978
20260303T231001Z,ES,21,20,0.3043998658993121,0.10752241375436218
20260303T231001Z,ES,31,20,0.23314453381248884,0.12692429374325384
20260303T231001Z,ES,42,20,0.1300215041344451,0.21876490362805198
20260303T231001Z,ESS,10,300,0.5194465452464381,0.04003218836901786
20260303T231001Z,ESS,21,300,0.5866630140835605,0.015187102973362517
20260303T231001Z,ESS,31,300,0.6291471760279966,-0.0702614821839859
20260303T231001Z,ESS,42,300,0.695273766408087,-0.31038928837093976
20260303T231001Z,ETN,10,300,0.5039272453736082,0.0351452563019839
20260303T231001Z,ETN,21,300,0.6145273476792051,-0.06375914162173704
20260303T231001Z,ETN,31,300,0.6557122360394274,-0.4000338707492209
20260303T231001Z,ETN,42,300,0.6709334237185427,-0.6839618601086491
20260303T231001Z,ETR,10,120,0.46969138502615826,0.1876518267008679
20260303T231001Z,ETR,21,120,0.41472278021810793,0.15481817985069649
20260303T231001Z,ETR,31,120,0.39349119519299824,0.11061758817187742
20260303T231001Z,ETR,42,120,0.3802000835071493,-0.12362498877554409
20260303T231001Z,EVRG,10,300,0.4692254918633665,0.20148955030585242
20260303T231001Z,EVRG,21,300,0.516934373141103,0.302909304436022
20260303T231001Z,EVRG,31,300,0.5622682526369377,0.29775098225172736
20260303T231001Z,EVRG,42,300,0.5509509979827535,0.4943083199963934
20260303T231001Z,EW,10,140,0.5084699438512398,0.1730735591435538
20260303T231001Z,EW,21,140,0.5564225068745478,0.1288771798255653
20260303T231001Z,EW,31,140,0.5789751922036833,0.16396229272355564
20260303T231001Z,EW,42,120,0.5815917727157696,0.1534917590967296
20260303T231001Z,EXC,10,280,0.49045046395139646,-0.06679594276286727
20260303T231001Z,EXC,21,260,0.4770874348600087,0.02552619579043368
20260303T231001Z,EXC,31,260,0.46774053489977574,0.07977915804002761
20260303T231001Z,EXC,42,260,0.45384192110164234,0.00797724343304147
20260303T231001Z,EXE,10,20,0.02280528339831291,0.16833802571619305
20260303T231001Z,EXE,21,20,-0.06953099332967373,0.10525262023616432
20260303T231001Z,EXE,31,20,-0.11218491217885597,-0.00379459967036982
20260303T231001Z,EXE,42,20,-0.19581572661444405,0.029029965536712162
20260303T231001Z,EXPD,10,280,0.4732116115485058,-0.5558829797293389
20260303T231001Z,EXPD,21,280,0.6730504860596961,-0.5952283025444405
20260303T231001Z,EXPD,31,300,0.7789595805247235,-0.5047622273404686
20260303T231001Z,EXPD,42,280,0.796569139015645,-0.35092927665269225
20260303T231001Z,EXPE,10,280,0.47603706226246734,0.032721247711911886
20260303T231001Z,EXPE,21,300,0.4982498174150985,0.2724069823306465
20260303T231001Z,EXPE,31,300,0.5220749259491434,0.38937813304430285
20260303T231001Z,EXPE,42,300,0.5455394727032121,0.39384622320402135
20260303T231001Z,EXR,10,280,0.49733829419564635,0.22534545367300768
20260303T231001Z,EXR,21,260,0.524515980224034,0.3703890368877049
20260303T231001Z,EXR,31,260,0.5456804903622432,0.37973027375201285
20260303T231001Z,EXR,42,240,0.5262288130331118,0.5074162956992203
20260303T231001Z,F,10,240,0.2211172763097571,-0.29256813985292035
20260303T231001Z,F,21,220,0.2551313475653179,-0.20580415611840328
20260303T231001Z,F,31,200,0.2392684933064081,-0.1598508010272716
20260303T231001Z,F,42,200,0.21791947801124759,-0.1017885083238039
20260303T231001Z,FANG,10,280,0.37258496361239124,0.38257115477707637
20260303T231001Z,FANG,21,280,0.3998680213710478,0.4773788776577204
20260303T231001Z,FANG,31,280,0.43279254713910625,0.5917804700543686
20260303T231001Z,FANG,42,280,0.4684733472109221,0.6665146321812396
20260303T231001Z,FAST,10,120,0.4188104044691518,0.16326753974114722
20260303T231001Z,FAST,21,100,0.42822944282303044,0.09456027901774636
20260303T231001Z,FAST,31,100,0.43264534475802086,0.08874441284030883
20260303T231001Z,FAST,42,100,0.4365547319049108,0.159816439296975
20260303T231001Z,FCX,10,180,0.28932501064254257,0.03955246711245138
20260303T231001Z,FCX,21,260,0.30048662230240614,0.015223078215374278
20260303T231001Z,FCX,31,260,0.3113324488256324,0.1905221992178514
20260303T231001Z,FCX,42,260,0.2952445818059666,0.38555846926530063
20260303T231001Z,FDS,10,260,0.30102966114729063,0.06302482953148654
20260303T231001Z,FDS,21,300,0.28949853275858006,0.20905888005124645
20260303T231001Z,FDS,31,300,0.2727683360355539,0.5086641376507247
20260303T231001Z,FDS,42,300,0.27461592134844703,0.4954263688208642
20260303T231001Z,FDX,10,280,0.33269853701736596,-0.060656739504432226
20260303T231001Z,FDX,21,300,0.36518848064706255,-0.031532589547856725
20260303T231001Z,FDX,31,300,0.40888082219177885,-0.009104457390597476
20260303T231001Z,FDX,42,300,0.4255297009832504,-0.13264657484840972
20260303T231001Z,FE,10,180,0.5071640071434822,0.39487711228123207
20260303T231001Z,FE,21,180,0.5520263962040285,0.48163991652437865
20260303T231001Z,FE,31,180,0.5767125317821168,0.565701622029423
20260303T231001Z,FE,42,160,0.5908830841408839,0.5882171554744876
20260303T231001Z,FFIV,10,280,0.3699273588018451,-0.17410639309812423
20260303T231001Z,FFIV,21,280,0.418730117560919,-0.07005576856047403
20260303T231001Z,FFIV,31,260,0.4512312134614161,-0.011663216011042098
20260303T231001Z,FFIV,42,260,0.45173769058311597,0.23348771056491402
20260303T231001Z,FICO,10,220,0.3511264529447844,0.14531900973473122
20260303T231001Z,FICO,21,300,0.35256437051849565,-0.28534137618107086
20260303T231001Z,FICO,31,300,0.3600250116797587,-0.0936322991464571
20260303T231001Z,FICO,42,300,0.38998641043633997,-0.29513333183057955
20260303T231001Z,FIS,10,160,0.4390873914114576,0.1915385914044405
20260303T231001Z,FIS,21,300,0.45791467900675337,0.19345006138899268
20260303T231001Z,FIS,31,300,0.5379583228261617,0.26855439642324885
20260303T231001Z,FIS,42,300,0.6316225782747344,0.14528773978315263
20260303T231001Z,FISV,10,200,0.4732866022702434,-0.2696392653641491
20260303T231001Z,FISV,21,160,0.49066962340858866,-0.4348847164942237
20260303T231001Z,FISV,31,300,0.5040527300596279,-0.1545319062457661
20260303T231001Z,FISV,42,300,0.4826815498564965,-0.05835042715776661
20260303T231001Z,FITB,10,280,0.39447060056507943,0.22724790102757558
20260303T231001Z,FITB,21,280,0.4288751575810692,0.2122342279539909
20260303T231001Z,FITB,31,300,0.4674199472098617,0.21089960709930897
20260303T231001Z,FITB,42,300,0.5179344962373117,0.04504203953745238
20260303T231001Z,FIX,10,280,0.4941074883878886,0.1597448914066679
20260303T231001Z,FIX,21,280,0.56859418125275,0.25443011502265594
20260303T231001Z,FIX,31,280,0.6356485019888302,0.19208870242732992
20260303T231001Z,FIX,42,300,0.673101106115264,-0.17319387778103373
20260303T231001Z,FOX,10,240,0.3737147371086203,-0.12416314043347834
20260303T231001Z,FOX,21,240,0.42653152829303087,-0.2465893942279393
20260303T231001Z,FOX,31,240,0.4800785494729768,-0.3283003700001031
20260303T231001Z,FOX,42,260,0.4990596464448845,-0.31564333762702157
20260303T231001Z,FOXA,10,240,0.34777091696264,-0.09158453839304903
20260303T231001Z,FOXA,21,240,0.386954178881039,-0.2558473710635204
20260303T231001Z,FOXA,31,240,0.451212057681956,-0.3586063672998238
20260303T231001Z,FOXA,42,260,0.46085319094622734,-0.3053957349363103
20260303T231001Z,FRT,10,280,0.5269169934729869,0.11367969730199658
20260303T231001Z,FRT,21,300,0.581725502613921,0.3082634922329579
20260303T231001Z,FRT,31,300,0.6328206044383874,0.5371494377455628
20260303T231001Z,FRT,42,300,0.6957678811947428,0.6800036066091112
20260303T231001Z,FSLR,10,280,0.1347364897047633,-0.1997358025632232
20260303T231001Z,FSLR,21,260,0.18067522055158033,-0.25098519211846304
20260303T231001Z,FSLR,31,260,0.17639981685550918,0.006487232574189097
